dt,dt_iso,timezone,city_name,lat,lon,temp,visibility,dew_point,feels_like,temp_min,temp_max,pressure,sea_level,grnd_level,humidity,wind_speed,wind_deg,wind_gust,rain_1h,rain_3h,snow_1h,snow_3h,clouds_all,weather_id,weather_main,weather_description,weather_icon
1647122400,2022-03-12 22:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,54.99,,23.59,51.49,49.98,54.99,1029,,,28,4,313,11.01,32.77,,,,0,503,Rain,very heavy rain,10d
1647126000,2022-03-12 23:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,53.98,,22.82,50.4,49.98,53.98,1029,,,28,1.99,314,10,,,,,0,800,Clear,sky is clear,01d
1647129600,2022-03-13 00:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,52.99,,24.21,49.44,48.97,52.99,1028,,,31,3,353,8.99,32.77,,,,0,503,Rain,very heavy rain,10d
1647133200,2022-03-13 01:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,46.98,,26.4,46.26,46.98,47.98,1029,,,43,3,11,8.01,32.77,,,,0,503,Rain,very heavy rain,10n
1647136800,2022-03-13 02:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,43.99,,27.63,42.87,43.99,46.98,1029,,,51,3,329,8.99,32.77,,,,0,503,Rain,very heavy rain,10n
1647140400,2022-03-13 03:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,40.98,,27.9,37.62,40.98,45.99,1030,,,58,5.01,345,7,32.77,,,,0,503,Rain,very heavy rain,10n
1647144000,2022-03-13 04:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,44.82,,20.91,41.5,43.99,45.32,1029,,,36,5.99,20,11.01,,,,,0,800,Clear,sky is clear,01n
1647147600,2022-03-13 05:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,39.97,,29.52,34.56,39.97,42.98,1030,,,65,8.01,4,11.01,32.77,,,,0,503,Rain,very heavy rain,10n
1647151200,2022-03-13 06:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,36.99,,30.07,33.84,36.99,41.99,1030,,,75,4,321,13,32.77,,,,0,503,Rain,very heavy rain,10n
1647154800,2022-03-13 07:00:00 +0000 UTC,-21600,Audubon Zoo,29.923733,-90.131407,41.97,,26.38,38.1,40.98,42.67,1029,,,52,5.99,6,10,32.77,,,,0,503,Rain,very heavy rain,10n
1647158400,2022-03-13 08:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,41.36,,26.67,38.89,39.97,42.28,1029,,,54,4,354,7,32.77,,,,0,503,Rain,very heavy rain,10n
1647162000,2022-03-13 09:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,40.41,,23.4,40.41,37.98,41.77,1029,,,48,1.01,76,10,,,,,0,800,Clear,sky is clear,01n
1647165600,2022-03-13 10:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,39.38,,22.12,35.74,37.98,40.64,1029,,,47,5.01,337,8.99,,,,,0,800,Clear,sky is clear,01n
1647169200,2022-03-13 11:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,39.24,,28.56,36.43,36.99,40.98,1030,,,64,4,2,8.01,32.77,,,,0,503,Rain,very heavy rain,10n
1647172800,2022-03-13 12:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,39.51,,29.12,36.75,35.98,41.58,1030,,,65,4,349,8.99,32.77,,,,0,503,Rain,very heavy rain,10n
1647176400,2022-03-13 13:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,39.99,,25.14,35.74,36.99,41.83,1030,,,53,5.99,350,8.01,,,,,0,800,Clear,sky is clear,01d
1647180000,2022-03-13 14:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,42.24,,29.32,39.9,41.99,42.44,1031,,,59,4,343,8.99,32.77,,,,0,503,Rain,very heavy rain,10d
1647183600,2022-03-13 15:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,47.98,,37.18,47.98,43.99,47.98,1030,,,66,1.99,30,7,,,,,0,800,Clear,sky is clear,01d
1647187200,2022-03-13 16:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,57.97,,38.95,55.78,47.98,57.97,1030,,,49,3,172,8.01,32.77,,,,0,503,Rain,very heavy rain,10d
1647190800,2022-03-13 17:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,60.98,,40.08,58.95,48.97,60.98,1029,,,46,3,32,8.01,,,,,0,800,Clear,sky is clear,01d
1647194400,2022-03-13 18:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,61.99,,40.44,60.01,51.98,61.99,1028,,,45,5.01,356,11.01,32.77,,,,0,503,Rain,very heavy rain,10d
1647198000,2022-03-13 19:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,65.98,,44.06,64.4,54.99,65.98,1027,,,45,3,195,11.01,32.77,,,,0,503,Rain,very heavy rain,10d
1647201600,2022-03-13 20:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,65.98,,44.64,64.44,54.99,65.98,1025,,,46,5.01,0,8.01,,,,,0,800,Clear,sky is clear,01d
1647205200,2022-03-13 21:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,63.99,,44.47,62.38,54.99,63.99,1024,,,49,5.01,203,8.01,32.77,,,,0,503,Rain,very heavy rain,10d
1647208800,2022-03-13 22:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,61.99,,45.18,60.42,54.99,61.99,1024,,,54,4,201,8.01,,,,,1,800,Clear,sky is clear,01d
1647212400,2022-03-13 23:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,60.98,,46.56,59.56,54.99,60.98,1023,,,59,1.99,204,5.99,32.77,,,,0,503,Rain,very heavy rain,10d
1647216000,2022-03-14 00:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,57.97,,46.71,56.57,53.98,57.97,1023,,,66,3,210,5.99,32.77,,,,0,503,Rain,very heavy rain,10d
1647219600,2022-03-14 01:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,56.98,,46.92,55.63,51.98,56.98,1023,,,69,1.99,86,3,,,,,0,800,Clear,sky is clear,01n
1647223200,2022-03-14 02:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,54.99,,47.23,53.71,49.98,54.99,1024,,,75,1.99,16,5.99,,,,,0,800,Clear,sky is clear,01n
1647226800,2022-03-14 03:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,52.99,,46.99,51.75,48.97,52.99,1024,,,80,1.01,187,4,32.77,,,,2,503,Rain,very heavy rain,10n
1647230400,2022-03-14 04:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,53.98,,47.97,52.84,48.97,53.98,1023,,,80,1.99,191,4,32.77,,,,5,503,Rain,very heavy rain,10n
1647234000,2022-03-14 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,54.99,,49.93,54.09,49.98,54.99,1023,,,83,1.01,61,3,32.77,,,,10,503,Rain,very heavy rain,10n
1647237600,2022-03-14 06:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,55.98,,51.53,55.27,49.98,55.98,1022,,,85,1.99,62,1.99,,,,,19,801,Clouds,few clouds,02n
1647241200,2022-03-14 07:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,55.98,,51.85,55.31,49.98,55.98,1021,,,86,7.52,110,,32.77,,,,25,503,Rain,very heavy rain,10n
1647244800,2022-03-14 08:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,55.98,,52.16,55.36,49.98,55.98,1021,,,87,7.58,115,,32.77,,,,47,503,Rain,very heavy rain,10n
1647248400,2022-03-14 09:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,55.98,,52.79,55.45,49.98,55.98,1020,,,89,1.01,12,1.01,32.77,,,,61,503,Rain,very heavy rain,10n
1647252000,2022-03-14 10:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,55.98,,53.1,55.51,49.98,55.98,1020,,,90,8.34,114,,32.77,,,,70,503,Rain,very heavy rain,10n
1647255600,2022-03-14 11:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,54.99,,52.7,54.5,50.99,54.99,1019,,,92,1.01,185,5.99,32.77,,,,83,503,Rain,very heavy rain,10n
1647259200,2022-03-14 12:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,54.99,,53.29,54.61,52.99,54.99,1019,,,94,1.99,174,5.99,32.77,,,,88,503,Rain,very heavy rain,10n
1647262800,2022-03-14 13:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,54.99,,53.58,54.64,52.99,54.99,1019,,,95,5.01,345,8.01,32.77,,,,77,503,Rain,very heavy rain,10d
1647266400,2022-03-14 14:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,58.98,,57.25,59,53.98,58.98,1019,,,94,1.99,256,7,32.77,,,,69,503,Rain,very heavy rain,10d
1647270000,2022-03-14 15:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,65.98,,61.68,66.33,55.98,65.98,1020,,,86,3,200,10,,,,,70,803,Clouds,broken clouds,04d
1647273600,2022-03-14 16:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,63.59,,54.41,63.03,60.96,72.99,1019,,,72,1.99,134,5.99,,,,,34,802,Clouds,scattered clouds,03d
1647277200,2022-03-14 17:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,64.92,,52.9,64.17,62.2,73.98,1019,,,65,1.99,162,14,,,,,16,801,Clouds,few clouds,02d
1647280800,2022-03-14 18:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,74.98,,60.17,75,65.98,74.98,1018,,,60,4,148,10,32.77,,,,6,503,Rain,very heavy rain,10d
1647284400,2022-03-14 19:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,76.98,,60.6,77.05,66.97,76.98,1017,,,57,3,201,11.99,,,,,3,800,Clear,sky is clear,01d
1647288000,2022-03-14 20:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,67.71,,49.48,66.63,66.61,68.92,1023,,,52,3,210,13,,,,,14,801,Clouds,few clouds,02d
1647291600,2022-03-14 21:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,77.99,,62.51,78.26,65.98,77.99,1015,,,59,4,117,11.01,32.77,,,,20,503,Rain,very heavy rain,10d
1647295200,2022-03-14 22:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,67.68,,55.92,67.24,65.39,74.98,1015,,,66,1.99,144,10,,,,,43,802,Clouds,scattered clouds,03d
1647298800,2022-03-14 23:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,73.98,,62.33,74.23,63.99,73.98,1016,,,67,5.99,195,10,32.77,,,,35,503,Rain,very heavy rain,10d
1647302400,2022-03-15 00:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,71.98,,63.25,72.36,61.99,71.98,1016,,,74,4,171,8.01,32.77,,,,33,503,Rain,very heavy rain,10d
1647306000,2022-03-15 01:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,62.15,,57.92,62.11,61.95,62.33,1022,,,86,4,187,8.99,,,,,33,802,Clouds,scattered clouds,03n
1647309600,2022-03-15 02:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,67.98,,63.64,68.52,61.99,67.98,1016,,,86,1.99,146,8.01,,,,,42,802,Clouds,scattered clouds,03n
1647313200,2022-03-15 03:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,66.97,,64.58,67.69,61.99,66.97,1017,,,92,1.99,163,5.99,21.93,,,,58,503,Rain,very heavy rain,10n
1647316800,2022-03-15 04:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,65.98,,64.2,66.7,61.99,65.98,1017,,,94,1.99,183,5.99,32.77,,,,46,503,Rain,very heavy rain,10n
1647320400,2022-03-15 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,64.98,,63.52,65.64,62.98,64.98,1019,,,95,1.99,316,11.99,32.77,,,,37,503,Rain,very heavy rain,10n
1647324000,2022-03-15 06:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,57.97,,56.55,57.94,57.97,63.99,1017,,,95,5.01,191,7,2.29,,,,42,501,Rain,moderate rain,10n
1647327600,2022-03-15 07:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,56.98,,55.56,56.84,56.98,63.99,1019,,,95,1.99,346,5.99,32.77,,,,76,503,Rain,very heavy rain,10n
1647331200,2022-03-15 08:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,54.99,,53.58,54.64,54.99,62.98,1018,,,95,1.99,181,3,32.77,,,,79,503,Rain,very heavy rain,10n
1647334800,2022-03-15 09:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,53.98,,52.57,53.55,53.98,62.98,1018,,,95,3,212,5.99,32.77,,,,92,503,Rain,very heavy rain,10n
1647338400,2022-03-15 10:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,53.98,,52.57,53.55,53.98,62.98,1018,,,95,7,154,10,0.38,,,,100,500,Rain,light rain,10n
1647342000,2022-03-15 11:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,52.99,,51.31,52.41,52.99,61.99,1019,,,94,3,213,8.01,32.77,,,,100,503,Rain,very heavy rain,10n
1647345600,2022-03-15 12:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,52.99,,50.14,52.21,52.99,59.99,1020,,,90,4,355,13,32.77,,,,100,503,Rain,very heavy rain,10n
1647349200,2022-03-15 13:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,59.59,,53.08,58.96,52.99,61.09,1020,,,79,5.75,254,,1.94,,,,91,501,Rain,moderate rain,10d
1647352800,2022-03-15 14:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,60.93,,50.7,59.95,55.98,61.88,1021,,,69,6.2,250,,0.58,,,,59,500,Rain,light rain,10d
1647356400,2022-03-15 15:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,58.98,,46.83,57.6,58.98,60.98,1021,,,64,1.01,357,3,32.77,,,,89,503,Rain,very heavy rain,10d
1647360000,2022-03-15 16:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,63.99,,46.54,62.58,62.98,63.99,1022,,,53,3,343,3,32.77,,,,70,503,Rain,very heavy rain,10d
1647363600,2022-03-15 17:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,66.97,,45.54,65.53,66.97,67.98,1021,,,46,3,302,10,32.77,,,,41,503,Rain,very heavy rain,10d
1647367200,2022-03-15 18:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,67.98,,47.03,66.69,67.98,68.99,1021,,,47,3,305,11.99,,,,,23,801,Clouds,few clouds,02d
1647370800,2022-03-15 19:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,69.98,,47.7,68.79,69.98,69.98,1020,,,45,4,280,13,32.77,,,,15,503,Rain,very heavy rain,10d
1647374400,2022-03-15 20:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,70.99,,48.61,69.91,70.99,70.99,1019,,,45,5.99,324,13,,,,,9,800,Clear,sky is clear,01d
1647378000,2022-03-15 21:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,71.98,,48.9,70.95,71.98,72.99,1018,,,44,4,324,10,32.77,,,,14,503,Rain,very heavy rain,10d
1647381600,2022-03-15 22:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,69.98,,45.23,68.61,69.98,72.99,1018,,,41,3,351,8.01,,,,,16,801,Clouds,few clouds,02d
1647385200,2022-03-15 23:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,69.98,,47.1,68.74,69.98,69.98,1018,,,44,3,297,8.01,32.77,,,,33,503,Rain,very heavy rain,10d
1647388800,2022-03-16 00:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,67.98,,48.13,66.78,67.98,69.98,1018,,,49,5.01,348,5.99,,,,,39,802,Clouds,scattered clouds,03d
1647392400,2022-03-16 01:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,66.61,,51.85,65.75,65.8,67.98,1015,,,59,4.68,279,,,,,,31,802,Clouds,scattered clouds,03n
1647396000,2022-03-16 02:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,60.98,,49.15,59.83,60.98,65.98,1019,,,65,1.99,333,5.99,32.77,,,,39,503,Rain,very heavy rain,10n
1647399600,2022-03-16 03:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,56.98,,48.43,55.81,56.98,63.99,1019,,,73,5.01,332,8.01,32.77,,,,32,503,Rain,very heavy rain,10n
1647403200,2022-03-16 04:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,53.98,,47.97,52.84,53.98,62.98,1020,,,80,1.99,334,4,32.77,,,,22,503,Rain,very heavy rain,10n
1647406800,2022-03-16 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,53.98,,48.94,52.97,53.98,60.98,1020,,,83,1.01,338,7,32.77,,,,25,503,Rain,very heavy rain,10n
1647410400,2022-03-16 06:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,52.99,,48.92,52.03,52.99,59.99,1019,,,86,1.99,359,8.01,32.77,,,,30,503,Rain,very heavy rain,10n
1647414000,2022-03-16 07:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,50.99,,48.16,50.02,50.99,58.98,1019,,,90,1.99,325,8.01,32.77,,,,28,503,Rain,very heavy rain,10n
1647417600,2022-03-16 08:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,49.98,,47.75,49.66,49.98,57.97,1019,,,92,3,325,8.01,,,,,14,801,Clouds,few clouds,02n
1647421200,2022-03-16 09:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,50.99,,48.16,50.02,50.99,56.98,1017,,,90,1.01,340,4,,,,,12,801,Clouds,few clouds,02n
1647424800,2022-03-16 10:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,48.97,,46.76,47.68,48.97,55.98,1017,,,92,4,348,5.99,32.77,,,,30,503,Rain,very heavy rain,10n
1647428400,2022-03-16 11:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,56.89,,52.75,56.32,55.98,57.54,1015,,,86,1.99,322,3,32.77,,,,50,503,Rain,very heavy rain,10n
1647432000,2022-03-16 12:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,57.04,,52.57,56.44,56.52,57.36,1015,,,85,6.55,312,,,,,,69,803,Clouds,broken clouds,04n
1647435600,2022-03-16 13:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,57.18,,53.35,56.7,56.88,57.47,1017,,,87,1.99,335,4,32.77,,,,81,503,Rain,very heavy rain,10d
1647439200,2022-03-16 14:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,58.28,,53.8,57.81,57.97,58.55,1017,,,85,1.01,313,7,,,,,72,803,Clouds,broken clouds,04d
1647442800,2022-03-16 15:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,59.99,,54.16,59.5,58.98,59.99,1019,,,81,3,334,7,,,,,99,804,Clouds,overcast clouds,04d
1647446400,2022-03-16 16:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,69.98,,55.47,69.49,59.99,69.98,1019,,,60,3,325,8.01,32.77,,,,100,503,Rain,very heavy rain,10d
1647450000,2022-03-16 17:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,72.99,,55.89,72.57,59.99,72.99,1019,,,55,4,332,8.01,32.77,,,,97,503,Rain,very heavy rain,10d
1647453600,2022-03-16 18:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,75.97,,56.01,75.61,61.99,75.97,1018,,,50,1.99,320,7,,,,,99,804,Clouds,overcast clouds,04d
1647457200,2022-03-16 19:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,76.98,,54.03,76.5,62.98,76.98,1017,,,45,5.01,345,8.99,,,,,98,804,Clouds,overcast clouds,04d
1647460800,2022-03-16 20:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,77.99,,52.41,77.41,64.98,77.99,1015,,,41,3,148,7,,,,,94,804,Clouds,overcast clouds,04d
1647464400,2022-03-16 21:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,78.98,,51.94,78.98,64.98,78.98,1014,,,39,1.99,330,8.01,,,,,98,804,Clouds,overcast clouds,04d
1647468000,2022-03-16 22:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,76.98,,52.16,76.35,64.98,76.98,1013,,,42,4,10,8.99,32.77,,,,95,503,Rain,very heavy rain,10d
1647471600,2022-03-16 23:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,75.97,,51.26,75.25,65.98,75.97,1012,,,42,1.99,333,5.99,32.77,,,,99,503,Rain,very heavy rain,10d
1647475200,2022-03-17 00:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,73.98,,52.5,73.27,65.98,73.98,1012,,,47,1.99,294,1.99,32.77,,,,94,503,Rain,very heavy rain,10d
1647478800,2022-03-17 01:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,68.99,,54.54,68.41,62.98,68.99,1012,,,60,1.99,170,7,32.77,,,,88,503,Rain,very heavy rain,10n
1647482400,2022-03-17 02:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,64.98,,52.93,64.22,62.98,64.98,1013,,,65,1.01,344,5.99,,,,,70,803,Clouds,broken clouds,04n
1647486000,2022-03-17 03:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,60.98,,51.53,60.12,59.99,60.98,1013,,,71,1.01,240,3,,,,,53,803,Clouds,broken clouds,04n
1647489600,2022-03-17 04:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,58.98,,52.14,58.24,58.98,58.98,1013,,,78,3.78,162,,32.77,,,,45,503,Rain,very heavy rain,10n
1647493200,2022-03-17 05:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,56.98,,52.84,56.43,56.98,58.98,1013,,,86,1.01,232,1.99,32.77,,,,32,503,Rain,very heavy rain,10n
1647496800,2022-03-17 06:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,53.98,,51.12,53.31,53.98,57.97,1013,,,90,5.41,208,,32.77,,,,20,503,Rain,very heavy rain,10n
1647500400,2022-03-17 07:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,52.99,,51.31,52.41,52.99,57.97,1012,,,94,4.83,216,,,,,,23,801,Clouds,few clouds,02n
1647504000,2022-03-17 08:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,51.98,,50.59,51.35,51.98,56.98,1012,,,95,4.52,217,,,,,,14,801,Clouds,few clouds,02n
1647507600,2022-03-17 09:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,51.98,,50.59,51.35,51.98,55.98,1011,,,95,1.01,221,1.99,32.77,,,,2,503,Rain,very heavy rain,10n
1647511200,2022-03-17 10:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,51.98,,50.59,51.35,51.98,53.98,1010,,,95,2.1,149,,,,,,0,800,Clear,sky is clear,01n
1647514800,2022-03-17 11:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,51.98,,50.59,51.35,51.98,54.99,1010,,,95,1.99,201,1.99,32.77,,,,56,503,Rain,very heavy rain,10n
1647518400,2022-03-17 12:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,52.99,,51.31,52.41,52.99,54.99,1010,,,94,4.61,163,,32.77,,,,84,503,Rain,very heavy rain,10n
1647522000,2022-03-17 13:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,54.99,,53.29,54.61,54.99,56.98,1010,,,94,5.59,163,,32.77,,,,96,503,Rain,very heavy rain,10d
1647525600,2022-03-17 14:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,59.99,,58.55,60.15,59.99,62.98,1011,,,95,5.59,164,,,,,,96,804,Clouds,overcast clouds,04d
1647529200,2022-03-17 15:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,65.98,,62.65,66.47,64.98,65.98,1011,,,89,5.01,192,8.99,32.77,,,,74,503,Rain,very heavy rain,10d
1647532800,2022-03-17 16:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,71.98,,64.38,72.5,67.98,71.98,1011,,,77,3,259,8.01,,,,,54,803,Clouds,broken clouds,04d
1647536400,2022-03-17 17:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,75.97,,63.81,76.37,69.98,75.97,1011,,,66,1.99,153,8.01,,,,,7,800,Clear,sky is clear,01d
1647540000,2022-03-17 18:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,78.98,,63.91,78.98,71.98,78.98,1009,,,60,1.99,206,5.99,,,,,1,800,Clear,sky is clear,01d
1647543600,2022-03-17 19:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,74.98,,62.87,75.29,73.98,74.98,1009,,,66,4,195,10,,,,,1,800,Clear,sky is clear,01d
1647547200,2022-03-17 20:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,70.99,,62.67,71.31,70.99,72.99,1008,,,75,4,199,10,,,,,1,800,Clear,sky is clear,01d
1647550800,2022-03-17 21:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,67.98,,64.62,68.67,67.98,71.98,1008,,,89,1.99,211,10,,,,,12,801,Clouds,few clouds,02d
1647554400,2022-03-17 22:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,66.97,,64.58,67.69,66.97,70.99,1007,,,92,1.99,180,8.99,,,,,5,800,Clear,sky is clear,01d
1647558000,2022-03-17 23:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,65.98,,64.51,66.74,65.98,68.99,1007,,,95,5.01,182,10,22.02,,,,20,503,Rain,very heavy rain,10d
1647561600,2022-03-18 00:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,66.97,,65.5,67.84,66.97,66.97,1007,,,95,5.01,211,5.99,0.76,,,,72,500,Rain,light rain,10d
1647565200,2022-03-18 01:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,66.97,,65.5,67.84,64.98,66.97,1007,,,95,1.99,92,4,32.77,,,,52,503,Rain,very heavy rain,10n
1647568800,2022-03-18 02:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,67.98,,66.49,68.95,63.99,67.98,1008,,,95,1.99,187,4,32.77,,,,91,503,Rain,very heavy rain,10n
1647572400,2022-03-18 03:00:00 +0000 UTC,-18000,Audubon Zoo,29.923733,-90.131407,67.98,,66.49,68.95,63.99,67.98,1008,,,95,1.01,144,5.99,16.51,,,,100,503,Rain,very heavy rain,10n
